Date (TU),Valeur (en m³/s),Statut,Qualification,Méthode,Continuité
2010-06-29T00:00:00.000Z,33.4,16,20,10,0
2010-06-30T00:00:00.000Z,31.8,16,20,10,0
2010-07-01T00:00:00.000Z,28.9,16,20,10,0
2010-07-02T00:00:00.000Z,26.9,16,20,10,0
2010-07-03T00:00:00.000Z,25.8,16,20,10,0
2010-07-04T00:00:00.000Z,24.6,16,20,10,0
2010-07-05T00:00:00.000Z,24.5,16,20,10,0
2010-07-06T00:00:00.000Z,23.8,16,20,10,0
2010-07-07T00:00:00.000Z,23.7,16,20,10,0
2010-07-08T00:00:00.000Z,23.2,16,20,10,0
2010-07-09T00:00:00.000Z,22.9,16,20,10,0
2010-07-10T00:00:00.000Z,22.7,16,20,10,0
2010-07-11T00:00:00.000Z,21.6,16,20,10,0
2010-07-12T00:00:00.000Z,20.6,16,20,10,0
2010-07-13T00:00:00.000Z,19.5,16,20,10,0
2010-07-14T00:00:00.000Z,18.8,16,20,10,0
2010-07-15T00:00:00.000Z,17.8,16,20,10,0
2010-07-16T00:00:00.000Z,16.7,16,20,10,0
2010-07-17T00:00:00.000Z,16.4,16,20,10,0
2010-07-18T00:00:00.000Z,16,16,20,10,0
2010-07-19T00:00:00.000Z,15.8,16,20,10,0
2010-07-20T00:00:00.000Z,15.3,16,20,10,0
2010-07-21T00:00:00.000Z,14.6,16,20,10,0
2010-07-22T00:00:00.000Z,14.4,16,20,10,0
2010-07-23T00:00:00.000Z,14.1,16,20,10,0
2010-07-24T00:00:00.000Z,13.6,16,20,10,0
2010-07-25T00:00:00.000Z,13.4,16,20,10,0
2010-07-26T00:00:00.000Z,13.4,16,20,10,0
2010-07-27T00:00:00.000Z,12.9,16,20,10,0
2010-07-28T00:00:00.000Z,12.6,16,20,10,0
2010-07-29T00:00:00.000Z,13.3,16,20,10,0
2010-07-30T00:00:00.000Z,11.7,16,20,10,0
2010-07-31T00:00:00.000Z,11.7,16,20,10,0
2010-08-01T00:00:00.000Z,11.3,16,20,10,0
2010-08-02T00:00:00.000Z,10.9,16,20,10,0
2010-08-03T00:00:00.000Z,11.3,16,20,10,0
2010-08-04T00:00:00.000Z,11.2,16,20,10,0
2010-08-05T00:00:00.000Z,11.2,16,20,10,0
2010-08-06T00:00:00.000Z,10.9,16,20,10,0
2010-08-07T00:00:00.000Z,10.9,16,20,10,0
2010-08-08T00:00:00.000Z,10.3,16,20,10,0
2010-08-09T00:00:00.000Z,9.73,16,20,10,0
2010-08-10T00:00:00.000Z,10.3,16,20,10,0
2010-08-11T00:00:00.000Z,10.2,16,20,10,0
2010-08-12T00:00:00.000Z,9.83,16,20,10,0
2010-08-13T00:00:00.000Z,9.76,16,20,10,0
2010-08-14T00:00:00.000Z,11.7,16,20,10,0
2010-08-15T00:00:00.000Z,12.1,16,20,10,0
2010-08-16T00:00:00.000Z,10.4,16,20,10,0
2010-08-17T00:00:00.000Z,9.79,16,20,10,0
2010-08-18T00:00:00.000Z,9.43,16,20,10,0
2010-08-19T00:00:00.000Z,9.14,16,20,10,0
2010-08-20T00:00:00.000Z,9.23,16,20,10,0
2010-08-21T00:00:00.000Z,9.44,16,20,10,0
2010-08-22T00:00:00.000Z,9.12,16,20,10,0
2010-08-23T00:00:00.000Z,8.9,16,20,10,0
2010-08-24T00:00:00.000Z,8.67,16,20,10,0
2010-08-25T00:00:00.000Z,8.52,16,20,10,0
2010-08-26T00:00:00.000Z,8.28,16,20,10,0
2010-08-27T00:00:00.000Z,8.34,16,20,10,0
2010-08-28T00:00:00.000Z,8.07,16,20,10,0
2010-08-29T00:00:00.000Z,7.8,16,20,10,0
